,E,ratio,solutions,real_solutions,isOpt,Entropy,gamma_1,gamma_2,beta_1,beta_2,formula,MaxObj
7585,2.64243786,0.66060946,1001,['1001'],TRUE,0.35797807,2.50050439,5.11458795,0.87871712,0.55185203,"(-1, 1, 0, -1, 1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[4]
7586,2.54724352,0.63681088,1001,['1001'],TRUE,0.3071884,0.55823041,1.00845321,1.09696095,0.5661157,"(-1, 1, 0, -1, 1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[4]
7587,2.56358681,0.6408967,1,"['1101', '0001']",TRUE,0.3030454,5.47477208,4.70193293,2.66649613,2.60567256,"(-1, 1, 0, -1, 1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[4, 4]"
7588,3,0.75,1001,"['1001', '0001']",TRUE,0.75,5.49778702,0.7853988,3.14159265,1.57079526,"(-1, 1, 0, -1, 1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[4, 4]"
7589,2.42898892,0.60724723,1101,['1101'],TRUE,0.30902153,0.61544293,1.31594042,0.90168655,0.4370458,"(-1, 1, 0, -1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[4]
7590,2.48263348,0.62065837,1101,['1101'],TRUE,0.30473472,0.51058978,1.01548076,1.12370553,0.47531265,"(-1, 1, 0, -1, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[4]
7591,3.00218191,0.75054548,1001,"['1001', '0001']",TRUE,0.40057674,0.59495682,1.1132674,1.40038097,0.81114641,"(-1, 1, 0, -1, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[4, 4]"
7592,2.42898892,0.60724723,1,['0001'],TRUE,0.30902154,0.61544286,1.31594031,0.9016864,0.43704595,"(-1, 1, 0, -1, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[4]
7593,3.01930473,0.75482618,1001,"['1101', '1001']",TRUE,0.71824066,2.40105366,3.877872,3.02871536,1.53244739,"(-1, 1, 0, -1, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
7594,3.00218191,0.75054548,1001,"['1101', '1001']",TRUE,0.40057673,0.59495671,1.11326729,1.40038109,0.81114639,"(-1, 1, 0, -1, 1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
7595,2.48263348,0.62065837,1,['0001'],TRUE,0.30473547,0.51059073,1.01548313,1.12370972,0.47531558,"(-1, 1, 0, -1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
7596,2.34543596,0.58635899,1011,['1011'],TRUE,0.27016229,0.50798018,0.93482372,0.79689395,0.57867693,"(-1, 1, 0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[4]
7597,2.38604612,0.59651153,1111,"['1111', '0011']",TRUE,0.22781584,0.35579715,0.66302955,0.86523627,0.4982689,"(-1, 1, 0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[4, 4]"
7598,2.13758339,0.53439585,1111,['1111'],TRUE,0.2484841,5.58958976,4.87417141,2.68628849,2.68809458,"(-1, 1, 0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[4]
7599,2.68435778,0.67108944,1011,"['1011', '0011']",TRUE,0.30038103,0.49094925,0.90156526,1.20659388,0.63437266,"(-1, 1, 0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[4, 4]"
7600,2.68435778,0.67108944,1011,"['1111', '1011']",TRUE,0.30038047,0.49094797,0.90156448,1.20658976,0.63436875,"(-1, 1, 0, -1, 1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[4, 4]"
7601,2.1055786,0.52639465,11,['0011'],TRUE,0.23178628,0.46130124,0.97382999,0.94687047,0.48561696,"(-1, 1, 0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[4]
7602,2.65341054,0.66335263,11,"['1111', '0011']",TRUE,0.3257457,3.97416097,1.63455622,2.55237287,2.64976629,"(-1, 1, 0, -1, 1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[4, 4]"
7603,2.64243786,0.66060946,1011,['1011'],TRUE,0.35797825,0.64108939,1.16859791,0.87871729,0.55185196,"(-1, 1, 0, -1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[4]
7604,2.60042404,0.65010601,11,"['1111', '0011']",TRUE,0.3076354,0.50956416,0.96528319,1.01119941,0.52854466,"(-1, 1, 0, -1, 1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[4, 4]"
7605,2.54724352,0.63681088,1011,['1011'],TRUE,0.30718833,0.55823159,1.00845294,1.09696032,0.56611547,"(-1, 1, 0, -1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[4]
7606,3.01930473,0.75482618,1011,"['1011', '0011']",TRUE,0.71824036,2.40105427,3.87787211,3.02871531,1.53244455,"(-1, 1, 0, -1, 1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[4, 4]"
7607,2.42898892,0.60724723,1111,['1111'],TRUE,0.30902153,0.615443,1.31594062,0.90168651,0.43704557,"(-1, 1, 0, -1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[4]
7608,3.00218191,0.75054548,1011,"['1011', '0011']",TRUE,0.40057671,0.59495667,1.11326715,1.4003807,0.81114611,"(-1, 1, 0, -1, 1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[4, 4]"
7609,2.48263348,0.62065837,1111,['1111'],TRUE,0.30473542,0.51058965,1.01548157,1.12370947,0.47531628,"(-1, 1, 0, -1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[4]
7610,2.42898892,0.60724723,11,['0011'],TRUE,0.30902155,0.6154426,1.31593935,0.90168704,0.43704714,"(-1, 1, 0, -1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[4]
7611,3.01930473,0.75482618,1011,"['1111', '1011']",TRUE,0.71824036,2.40105414,3.87787224,3.02871519,1.5324445,"(-1, 1, 0, -1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
7612,2.48263348,0.62065837,11,['0011'],TRUE,0.30473537,0.5105903,1.01548337,1.12370911,0.47531574,"(-1, 1, 0, -1, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
7613,3.00218191,0.75054548,1011,"['1111', '1011']",TRUE,0.40057668,0.59495733,1.11326705,1.40038003,0.8111461,"(-1, 1, 0, -1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
7614,3,0.75,1000,['1000'],TRUE,0.75,2.35619396,0.78539778,3.14159265,1.57080157,"(-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[4]
7615,3,0.75,1010,['1010'],TRUE,0.75,2.35619436,0.78539818,3.14159265,1.57079601,"(-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[4]
7616,3.11757798,0.7793945,1010,['1010'],TRUE,0.59627664,5.58486917,1.01249674,1.98708997,2.25107661,"(-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[4]
7617,3.11757798,0.7793945,1000,['1000'],TRUE,0.59627674,0.69831783,1.0124916,1.15450316,0.89051769,"(-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[4]
7618,3.11757798,0.7793945,1000,['1000'],TRUE,0.59627672,5.58486745,1.01249275,1.98708949,2.25107545,"(-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[4]
7619,3.11757798,0.7793945,1010,['1010'],TRUE,0.59627671,0.69831774,1.01249306,1.15450317,0.89051701,"(-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[4]
7620,3.6005744,0.9001436,1010,"['1010', '1000']",TRUE,0.583469,5.67314531,0.92986797,1.96694036,2.12928979,"(-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[4, 4]"
7621,2,1,1000,"['1110', '1100', '1011', '1010', '1001', '1000', '0010', '0000']",TRUE,0.3363044,3.62523239,0.74896082,1.1926552,0.79140641,"(-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[2, 2, 2, 2, 2, 2, 2, 2]"
7622,3.11757798,0.7793945,1000,['1000'],TRUE,0.59627671,5.58486718,1.01249266,1.98708943,2.25107581,"(-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[4]
7623,3.11757798,0.7793945,1010,['1010'],TRUE,0.59627671,5.58486727,1.01249286,1.98708936,2.2510755,"(-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[4]
7624,2,1,1010,"['1110', '1100', '1011', '1010', '1001', '1000']",TRUE,0.36100817,2.08555992,3.75884957,2.49296359,1.01712798,"(-1, 1, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7625,4,1,1000,"['1010', '1000']",TRUE,0.75,5.4977872,0.7853981,3.14159262,1.57079633,"(-1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[4, 4]"
7626,3.56004339,0.89001085,1010,['1010'],TRUE,0.7353487,0.91034751,1.50833802,1.50833971,0.91034476,"(-1, 1, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[4]
7627,3.56004339,0.89001085,1000,['1000'],TRUE,0.73534788,0.91034796,1.5083409,1.50834037,0.91034784,"(-1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[4]
7628,4,1,1000,"['1010', '1000']",TRUE,0.75,5.49778645,0.78539671,3.14159265,1.57079188,"(-1, 1, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
7629,2,1,1010,"['1011', '1010', '1001', '1000', '0010', '0000']",TRUE,0.36100767,2.08555417,3.75884775,2.49296168,1.01712804,"(-1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7630,3.56004339,0.89001085,1000,['1000'],TRUE,0.73534869,0.91034717,1.50833538,1.50833927,0.91034601,"(-1, 1, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
7631,3.56004339,0.89001085,1010,['1010'],TRUE,0.73534782,0.91034818,1.50834076,1.50834096,0.91034809,"(-1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
7632,3,1,1000,"['1110', '1010', '1000', '0010']",TRUE,0.75,5.49778875,0.78539549,3.14158676,1.57079673,"(-1, 1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[3, 3, 3, 3]"
7633,3.25075862,0.65015172,1010,['1010'],TRUE,0.41315485,0.56004792,0.84851859,0.90449107,0.74339143,"(-1, 1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[5]
7634,3.72984546,0.74596909,1010,['1010'],TRUE,0.53781007,0.66695045,0.96904265,1.2021178,0.78973143,"(-1, 1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[5]
7635,2.72436691,0.9081223,1010,"['1110', '1010', '1000']",TRUE,0.50864222,0.64408901,1.05944556,1.07385912,0.91560359,"(-1, 1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3, 3]"
7636,2.72436691,0.9081223,1010,"['1010', '1000', '0010']",TRUE,0.50864313,0.64409269,1.0594502,1.07385171,0.91560367,"(-1, 1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3, 3]"
7637,3.72984546,0.74596909,1010,['1010'],TRUE,0.53781012,0.66695118,0.9690432,1.20211741,0.7897313,"(-1, 1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[5]
7638,3.54303685,0.70860737,1010,['1010'],TRUE,0.48756937,0.62094324,0.9007691,1.21408883,0.87576153,"(-1, 1, 0, 1, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[5]
7639,2.42206862,0.80735621,1010,"['1110', '1010', '1001', '0010']",TRUE,0.32425272,0.47295135,0.88774105,0.98334506,0.62877068,"(-1, 1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3, 3, 3]"
7640,2.81985011,0.93995004,1010,"['1110', '1010', '1001', '1000', '0010']",TRUE,0.40429733,0.48842393,0.90561811,1.14785906,0.72514261,"(-1, 1, 0, 1, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3, 3, 3, 3]"
7641,3.4229883,0.68459766,1010,['1010'],TRUE,0.49276191,0.63705363,1.00421375,1.21891927,0.87452547,"(-1, 1, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[5]
7642,2.56221326,0.85407109,1010,"['1110', '1010', '1001']",TRUE,0.39734203,0.65083959,1.26580176,1.0376551,0.5489139,"(-1, 1, 0, 1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3, 3]"
7643,4,0.8,1010,['1010'],TRUE,0.75,5.49778743,0.7853988,3.14159265,1.57079578,"(-1, 1, 0, 1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[5]
7644,4.10948208,0.82189642,1010,['1010'],TRUE,0.64976993,0.72709099,1.19380455,1.51358429,0.99386581,"(-1, 1, 0, 1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[5]
7645,3,1,1010,"['1110', '1010', '1001', '1000']",TRUE,0.75,5.4977895,0.7854007,3.14159265,1.570792,"(-1, 1, 0, 1, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7646,4,0.8,1000,['1010'],FALSE,0.75,5.49778645,0.78540006,3.14159265,1.57079697,"(-1, 1, 0, 1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[5]
7647,2.56221326,0.85407109,1010,"['1010', '1001', '0010']",TRUE,0.39734227,0.65084082,1.26580069,1.03765805,0.54891277,"(-1, 1, 0, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7648,3,1,1000,"['1010', '1001', '1000', '0010']",TRUE,0.75,5.49778695,0.78539848,3.14159265,1.57079657,"(-1, 1, 0, 1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7649,4.10948208,0.82189642,1010,['1010'],TRUE,0.64976982,0.72709024,1.19380395,1.5135836,0.99386644,"(-1, 1, 0, 1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
7650,3.25075862,0.65015172,1000,['1000'],TRUE,0.41315499,0.56004936,0.84851817,0.90449176,0.74339075,"(-1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[5]
7651,3,1,1010,"['1100', '1010', '1000', '0000']",TRUE,0.75,5.4977872,0.78539811,3.14159265,1.57079635,"(-1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3, 3, 3]"
7652,2.72436691,0.9081223,1000,"['1100', '1010', '1000']",TRUE,0.50864228,0.64408913,1.05944573,1.07385917,0.91560369,"(-1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[3, 3, 3]"
7653,3.72984546,0.74596909,1000,['1000'],TRUE,0.53781007,0.66695125,0.96904343,1.20211741,0.7897308,"(-1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[5]
7654,3.72984546,0.74596909,1000,['1000'],TRUE,0.53780999,0.66694993,0.96903959,1.20211877,0.78973136,"(-1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[5]
7655,2.72436691,0.9081223,1000,"['1010', '1000', '0000']",TRUE,0.50864236,0.64408933,1.05944613,1.07385884,0.91560378,"(-1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[3, 3, 3]"
7656,3.54303685,0.70860737,1000,['1000'],TRUE,0.48756926,0.62094235,0.90076939,1.2140886,0.87576145,"(-1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[5]
7657,2.37124189,0.79041396,1000,"['1100', '1011', '1000', '0000']",TRUE,0.36007775,5.71847434,4.10888035,2.05450342,2.46862167,"(-1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3, 3, 3]"
7658,3.4229883,0.68459766,1000,['1000'],TRUE,0.49276201,0.63705345,4.14580524,1.2189199,0.87452648,"(-1, 1, 0, 1, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[5]
7659,2.81985011,0.93995004,1000,"['1100', '1011', '1010', '1000', '0000']",TRUE,0.40429751,0.48842239,4.04721023,1.14785799,0.72514543,"(-1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[3, 3, 3, 3, 3]"
7660,2.56221326,0.85407109,1000,"['1100', '1011', '1000']",TRUE,0.39734182,0.65083874,1.26579998,1.03765494,0.54891343,"(-1, 1, 0, 1, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3, 3]"
7661,4.0174583,0.80349166,1000,['1000'],TRUE,0.7344232,2.35755629,3.91571385,3.04277209,1.56341569,"(-1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[5]
7662,3,1,1010,"['1100', '1011', '1010', '1000']",TRUE,0.75,5.49778734,0.78539836,3.14159265,1.57079588,"(-1, 1, 0, 1, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7663,4.10948208,0.82189642,1000,['1000'],TRUE,0.64976949,0.72708942,1.19380191,1.5135863,0.99386599,"(-1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[5]
7664,4.0174583,0.80349166,1000,['1000'],TRUE,0.73442532,2.35757214,3.91570726,3.04277872,1.56339622,"(-1, 1, 0, 1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[5]
7665,2.56221326,0.85407109,1000,"['1011', '1000', '0000']",TRUE,0.39734152,0.65083959,1.26580225,1.03765285,0.54891199,"(-1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7666,4.10948207,0.82189641,1000,['1000'],TRUE,0.64977042,0.72708445,1.19380413,1.51358911,0.99386267,"(-1, 1, 0, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
7667,3,1,1000,"['1011', '1010', '1000', '0000']",TRUE,0.75,5.49778779,0.78539712,3.14159265,1.57079643,"(-1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7668,4,0.8,1000,['1000'],TRUE,0.75,2.35619383,3.92698934,3.14159265,1.57079322,"(-1, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[5]
7669,4,0.8,1000,['1010'],FALSE,0.75,2.3561956,3.92698856,3.14159265,1.57079493,"(-1, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[5]
7670,3.50124862,0.70024972,1010,['1010'],TRUE,0.45626527,0.55137876,0.81665987,1.20464747,0.87382328,"(-1, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[5]
7671,3.50124862,0.70024972,1000,['1000'],TRUE,0.45626526,0.55137835,0.8166602,1.20464768,0.87382312,"(-1, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",[5]
7672,3.50124862,0.70024972,1000,['1000'],TRUE,0.45626524,0.5513786,0.81665974,1.20464747,0.87382301,"(-1, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)",[5]
7673,3.50124862,0.70024972,1010,['1010'],TRUE,0.45626522,0.55137837,0.8166599,1.20464776,0.87382302,"(-1, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[5]
7674,4.2272735,0.8454547,1010,"['1010', '1000']",TRUE,0.52289389,0.5885688,0.76119747,1.26669244,0.96638539,"(-1, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[5, 5]"
7675,2.59134502,0.86378167,1010,"['1011', '1010', '1001', '1000']",TRUE,0.38464553,0.55981048,0.81259691,1.09303966,1.03322592,"(-1, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3, 3, 3]"
7676,3.79592232,0.75918446,1000,['1000'],TRUE,0.54739593,2.46519021,5.43323715,1.12678805,1.04063951,"(-1, 1, 0, 1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[5]
7677,3.79592232,0.75918446,1010,['1010'],TRUE,0.5473948,2.46519103,5.43323645,1.12679494,1.04063629,"(-1, 1, 0, 1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[5]
7678,3,1,1010,"['1011', '1010', '1001', '1000']",TRUE,0.75,2.35619452,3.92699005,3.14159265,1.57079841,"(-1, 1, 0, 1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7679,5,1,1000,"['1010', '1000']",TRUE,0.75,2.35619442,3.92699082,3.14159265,1.57079637,"(-1, 1, 0, 1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[5, 5]"
7680,4.0174583,0.80349166,1010,['1010'],TRUE,0.73442454,2.35756972,3.91571396,3.04277543,1.56340228,"(-1, 1, 0, 1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[5]
7681,4.0174583,0.80349166,1000,['1000'],TRUE,0.73442525,2.35757047,3.91571602,3.04277694,1.56339696,"(-1, 1, 0, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[5]
7682,5,1,1000,"['1010', '1000']",TRUE,0.75,2.35619723,3.92698977,3.14159236,1.57079712,"(-1, 1, 0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[5, 5]"
7683,3,1,1010,"['1011', '1010', '1001', '1000']",TRUE,0.75,2.35619442,3.9269907,3.14159265,1.57079638,"(-1, 1, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3, 3]"
7684,4.0174583,0.80349166,1000,['1000'],TRUE,0.73442493,2.35757097,3.91571401,3.04277618,1.56339759,"(-1, 1, 0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
7685,4,0.8,1000,['1010'],FALSE,0.75,5.49778709,0.78539802,3.14159265,1.57079555,"(-1, 1, 0, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
7686,4,1,1010,"['1010', '1000']",TRUE,0.75,5.49778715,0.78539853,3.14159265,1.57079627,"(-1, 1, 0, 1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[4, 4]"
7687,4,0.66666667,1010,['1010'],TRUE,0.75,0.78539817,2.35619449,3.14159265,1.57079632,"(-1, 1, 0, 1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",[6]
7688,4.07101611,0.67850268,1010,['1010'],TRUE,0.43614955,0.50610232,0.81559542,1.23216174,0.80953369,"(-1, 1, 0, 1, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)",[6]
7689,3.1991594,0.79978985,1010,"['1010', '1000']",TRUE,0.39990972,0.51267242,0.854041,1.15693994,0.82985179,"(-1, 1, 0, 1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[4, 4]"
7690,3.1991594,0.79978985,1010,"['1010', '1000']",TRUE,0.39990985,0.51267225,0.85404159,1.15693866,0.82985227,"(-1, 1, 0, 1, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[4, 4]"
7691,4.07101611,0.67850268,1010,['1010'],TRUE,0.4361496,0.50610142,0.81559474,1.23216145,0.80953483,"(-1, 1, 0, 1, -1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",[6]
7692,4.22842563,0.7047376,1010,['1010'],TRUE,0.45465875,2.55423424,5.50266326,1.27105831,0.91697534,"(-1, 1, 0, 1, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[6]
7693,2.93978483,0.73494621,1010,"['1010', '1001']",TRUE,0.39028933,2.62836389,5.33861448,0.95868668,0.74342113,"(-1, 1, 0, 1, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[4, 4]"
7694,3.28289502,0.82072376,1010,"['1010', '1001', '1000']",TRUE,0.38255115,0.46851809,0.78661237,1.21657509,0.80907564,"(-1, 1, 0, 1, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[4, 4, 4]"
7695,4.17408643,0.69568107,1010,['1010'],TRUE,0.48059671,0.60115856,0.89175701,1.18348862,0.98243585,"(-1, 1, 0, 1, -1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[6]
7696,3.06740766,0.76685191,1010,"['1010', '1001']",TRUE,0.36940625,0.53126089,0.99757864,1.24363186,0.67788458,"(-1, 1, 0, 1, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[4, 4]"
7697,5,0.83333333,1000,['1010'],FALSE,0.75,5.49778705,0.78539823,3.14159265,1.57079626,"(-1, 1, 0, 1, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[6]
7698,4.6043261,0.76738768,1010,['1010'],TRUE,0.57201131,0.62378841,0.9710831,1.56643013,1.01919978,"(-1, 1, 0, 1, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[6]
7699,4,1,1000,"['1010', '1001', '1000']",TRUE,0.75,2.35619698,3.92698947,3.14159265,1.57079784,"(-1, 1, 0, 1, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[4, 4, 4]"
7700,5.00865283,0.83477547,1010,['1010'],TRUE,0.74459246,2.36179662,3.9186793,3.09242618,1.56557804,"(-1, 1, 0, 1, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[6]
7701,3.02083015,0.75520754,1010,"['1010', '1001']",TRUE,0.7125901,2.36055632,3.89405991,3.02313937,1.59990685,"(-1, 1, 0, 1, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
7702,4,1,1010,"['1010', '1001', '1000']",TRUE,0.75,2.35619433,3.92699092,3.14159265,1.57079635,"(-1, 1, 0, 1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4, 4]"
7703,4.6043261,0.76738768,1010,['1010'],TRUE,0.5720116,0.62377007,0.97106636,1.5664245,1.01919544,"(-1, 1, 0, 1, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[6]
7704,4.11468557,0.68578093,1000,['1000'],TRUE,0.58723861,3.97508677,5.37570255,2.78521002,1.85614503,"(-1, 1, 0, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)",[6]
7705,4,1,1000,"['1010', '1000']",TRUE,0.75,2.35619445,3.92699082,3.14159265,1.57079639,"(-1, 1, 0, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[4, 4]"
